State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
39,95,26,88101,1,41.62057,-83.64226,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,1.0,1.0,Certification not required,0,9.935714,7.178064,37.8,2017-01-16 00:00,23.6,2017-02-06 00:00,14.6,2017-01-07 00:00,14.6,2017-02-21 00:00,,,,,37.8,37.8,23.6,14.6,12.7,8.5,2.9,RAPS,4150 AIRPORT HIGHWAY,Ohio,Lucas,Toledo,"Toledo, OH",2017-05-03
39,95,28,88101,1,41.662567,-83.47833299999998,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,10.189286,6.901816,33.8,2017-01-16 00:00,24.0,2017-02-12 00:00,21.1,2017-02-06 00:00,15.4,2017-02-21 00:00,,,,,33.8,33.8,24.0,21.1,13.5,7.8,3.6,TOLEDO WATER FILTRATION,3040 YORK ST.,Ohio,Lucas,Toledo,"Toledo, OH",2017-05-03
39,99,5,88101,1,41.111111,-80.645278,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,8.613333,4.296156,17.3,2017-02-06 00:00,14.9,2017-01-07 00:00,12.8,2017-03-20 00:00,11.8,2017-03-26 00:00,,,,,17.3,17.3,17.3,14.9,11.8,8.7,3.0,F.S. #7,145 MADISON AVE.,Ohio,Mahoning,Youngstown,"Youngstown-Warren-Boardman, OH-PA",2017-05-03
39,99,14,88101,1,41.095938,-80.658516,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.02,4.764046,22.1,2017-01-16 00:00,17.8,2017-02-06 00:00,13.8,2017-01-07 00:00,13.5,2017-03-17 00:00,,,,,22.1,22.1,17.8,13.8,10.8,7.4,3.4,,345 OAKHILL AVE.,Ohio,Mahoning,Youngstown,"Youngstown-Warren-Boardman, OH-PA",2017-05-03
39,103,4,88101,1,41.0604,-81.9239,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,25,20,N,25,122,0,5,0.0,0.0,Certification not required,0,8.564,6.1139790000000005,27.7,2017-01-16 00:00,19.2,2017-02-06 00:00,15.9,2017-01-07 00:00,13.8,2017-03-17 00:00,,,,,27.7,27.7,19.2,15.9,12.1,7.0,2.8,CHIPPEWA,BALLASH ROAD,Ohio,Medina,,"Cleveland-Elyria, OH",2017-05-09
39,113,38,88101,1,39.755969,-84.198674,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.106667,4.117325,18.0,2017-02-06 00:00,15.8,2017-02-21 00:00,15.4,2017-01-16 00:00,14.3,2017-03-17 00:00,,,,,18.0,18.0,15.8,15.4,9.9,7.2,3.7,Sinclair Bldg 17,444 West Third Street,Ohio,Montgomery,Dayton,"Dayton, OH",2017-04-25
39,133,2,88101,1,41.1644,-81.2352,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,3,0.0,0.0,Certification not required,0,8.007407,4.864544,24.1,2017-01-16 00:00,17.9,2017-02-06 00:00,14.6,2017-01-07 00:00,11.4,2017-03-20 00:00,,,,,24.1,24.1,17.9,14.6,10.2,6.8,3.4,RAVENNA,531 WASHINGTON,Ohio,Portage,Ravenna,"Akron, OH",2017-05-09
39,135,1001,88101,1,39.83562,-84.72049,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,7.734483,3.903595,19.1,2017-01-16 00:00,14.1,2017-02-06 00:00,13.7,2017-02-21 00:00,12.3,2017-03-17 00:00,,,,,19.1,19.1,14.1,13.7,9.4,7.0,3.5,NATIONAL TRAIL SCHOOL,6940 OXFORD GETTYSBURG RD.,Ohio,Preble,New Paris,"Dayton, OH",2017-04-25
39,145,13,88101,1,38.75465,-82.917001,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,6.56,3.05158,13.5,2017-02-21 00:00,12.0,2017-01-07 00:00,11.9,2017-03-26 00:00,11.1,2017-03-29 00:00,,,,,13.5,13.5,12.0,11.9,8.5,6.2,3.2,PWTP (NEW BOSTON),4862 GALLIA,Ohio,Scioto,Portsmouth,"Portsmouth, OH",2017-05-03
39,151,17,88101,1,40.786878,-81.394186,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.246667,5.38694,26.6,2017-01-16 00:00,20.1,2017-02-06 00:00,17.2,2017-01-07 00:00,16.6,2017-03-17 00:00,,,,,26.6,26.6,20.1,17.2,11.9,8.0,4.4,CANTON FS 8,1330 DUEBER,Ohio,Stark,Canton,"Canton-Massillon, OH",2017-05-03
39,151,20,88101,1,40.800729,-81.373008,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.103333000000001,5.062130000000002,25.0,2017-01-16 00:00,17.1,2017-02-06 00:00,16.9,2017-01-07 00:00,14.6,2017-03-17 00:00,,,,,25.0,25.0,17.1,16.9,10.6,6.6,3.5,"CANTON 2, SEARS BLDG.",420 MARKET,Ohio,Stark,Canton,"Canton-Massillon, OH",2017-05-03
39,153,17,88101,1,41.063526,-81.468956,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,9.17931,5.945369,29.4,2017-01-16 00:00,23.2,2017-02-06 00:00,15.7,2017-01-07 00:00,14.9,2017-03-17 00:00,,,,,29.4,29.4,23.2,15.7,10.8,7.5,3.2,EAST_HS,80 BRITTAIN,Ohio,Summit,Akron,"Akron, OH",2017-05-09
39,153,23,88101,1,41.087956,-81.541611,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,1,0.0,0.0,Certification not required,0,8.560714,5.500999,27.1,2017-01-16 00:00,18.7,2017-02-06 00:00,15.6,2017-01-07 00:00,13.6,2017-03-17 00:00,,,,,27.1,27.1,18.7,15.6,11.4,7.6,3.2,5 POINTS,660 W. EXCHANGE ST.,Ohio,Summit,Akron,"Akron, OH",2017-05-09
39,155,14,88101,1,41.23172,-80.80116,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,15,20,N,12,61,0,1,0.0,0.0,Certification not required,0,7.346667,3.545796,14.7,2017-01-07 00:00,13.0,2017-03-20 00:00,9.9,2017-02-21 00:00,9.8,2017-03-26 00:00,,,,,14.7,14.7,14.7,13.0,9.9,8.6,4.4,LAIRD,540 LAIRD AVE. S.E.,Ohio,Trumbull,Warren,"Youngstown-Warren-Boardman, OH-PA",2017-05-03
40,135,9021,88101,1,35.40814,-94.524413,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.236667,4.196097,19.8,2017-01-13 00:00,14.9,2017-01-07 00:00,14.3,2017-03-02 00:00,13.2,2017-01-01 00:00,,,,,19.8,19.8,14.9,14.3,11.3,7.3,3.6,,"207 Cherokee Boulevard, Roland, OK  74954",Oklahoma,Sequoyah,Roland,"Fort Smith, AR-OK",2017-04-26
42,3,1376,88101,1,40.43743,-79.86357199999998,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,10.068889,4.803876,29.0,2017-03-17 00:00,23.1,2017-02-20 00:00,21.0,2017-02-22 00:00,20.8,2017-01-16 00:00,,,,,29.0,23.1,18.5,17.0,12.4,8.8,5.0,Parkway East Near-Road,"400 Sherwood Rd, Pittsburgh, PA 15221 (Parkway East Near-Road)",Pennsylvania,Allegheny,Wilkinsburg,"Pittsburgh, PA",2017-05-08
44,7,22,88101,1,41.807776,-71.41510500000003,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,21,17,N,21,122,0,0,0.0,0.0,Certification not required,0,5.033333,3.210815,13.1,2017-01-16 00:00,12.5,2017-01-10 00:00,10.7,2017-01-22 00:00,6.2,2017-01-31 00:00,,,,,13.1,13.1,12.5,10.7,5.5,4.2,2.2,Urban League BUILDING ROOFTOP,"212 PRAIRIE AVE, PROVIDENCE RI",Rhode Island,Providence,Providence,"Providence-Warwick, RI-MA",2017-04-26
44,7,26,88101,1,41.874668,-71.379971,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,20,16,N,20,122,0,1,0.0,0.0,Certification not required,0,6.055,3.738065,16.3,2017-01-10 00:00,14.3,2017-01-16 00:00,11.3,2017-01-22 00:00,7.0,2017-01-31 00:00,,,,,16.3,16.3,16.3,14.3,6.6,5.3,2.9,"Vernon St, Pawtucket",VERNON STREET TRAILER,Rhode Island,Providence,Pawtucket,"Providence-Warwick, RI-MA",2017-04-26
44,7,30,88101,1,41.829495,-71.417457,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,50,14,N,50,365,0,0,0.0,0.0,Certification not required,0,9.864,4.06492,20.5,2017-01-10 00:00,17.4,2017-01-16 00:00,17.3,2017-01-17 00:00,16.5,2017-02-15 00:00,,,,,20.5,20.5,17.3,16.2,12.5,9.6,5.5,Near Rd,Hayes/Park st,Rhode Island,Providence,Providence,"Providence-Warwick, RI-MA",2017-04-27
44,7,1010,88101,1,41.841039,-71.36097,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,20,16,N,20,122,0,1,0.0,0.0,Certification not required,0,5.63,4.238061,18.4,2017-01-16 00:00,15.6,2017-01-10 00:00,8.8,2017-01-22 00:00,6.2,2017-01-01 00:00,,,,,18.4,18.4,18.4,15.6,6.2,4.6,2.4, FRANCIS SCHOOL East Providence,"FRANCIS SCHOOL, 64 BOURNE AVE",Rhode Island,Providence,East Providence,"Providence-Warwick, RI-MA",2017-04-26
44,9,7,88101,1,41.49511,-71.423705,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,88,24,N,88,365,0,0,0.0,0.0,Certification not required,0,5.076136,2.584391,15.5,2017-01-17 00:00,12.1,2017-01-16 00:00,11.0,2017-01-21 00:00,9.9,2017-01-12 00:00,,,,,15.5,12.1,9.7,8.4,6.4,4.6,2.4,US-EPA Laboratory,"TARZWELL ROAD, NARRAGANSETT",Rhode Island,Washington,,"Providence-Warwick, RI-MA",2017-05-11
45,19,48,88101,1,32.980253999999995,-80.06501,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2017,Micrograms/cubic meter (LC),No Events,62,17,N,62,365,0,0,0.0,0.0,Certification not required,0,6.922581,3.242465,16.7,2017-03-17 00:00,16.3,2017-03-05 00:00,16.0,2017-01-01 00:00,12.8,2017-01-14 00:00,,,,,16.7,16.3,12.8,10.9,8.4,6.2,3.6,FAA Tower,2670 ELMS PLANTATION BLVD. [FAA Tower],South Carolina,Charleston,North Charleston,"Charleston-North Charleston, SC",2017-04-21
45,19,49,88101,1,32.790984,-79.958694,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2017,Micrograms/cubic meter (LC),No Events,59,16,N,59,365,0,3,0.0,0.0,Certification not required,0,6.857627000000001,2.890544,14.8,2017-03-17 00:00,14.1,2017-03-21 00:00,13.8,2017-01-01 00:00,11.6,2017-03-18 00:00,,,,,14.8,14.1,13.8,10.5,8.7,6.1,3.8,CHARLESTON PUBLIC WORKS,360 FISHBURNE STREET [Charleston Public Works],South Carolina,Charleston,Charleston,"Charleston-North Charleston, SC",2017-04-21
45,25,1,88101,1,34.615367,-80.198787,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2017,Micrograms/cubic meter (LC),No Events,20,16,N,20,122,0,1,0.0,0.0,Certification not required,0,6.685,3.700395,14.0,2017-03-17 00:00,13.4,2017-03-20 00:00,12.7,2017-01-16 00:00,11.0,2017-01-31 00:00,,,,,14.0,14.0,14.0,13.4,10.9,5.2,3.1,CHESTERFIELD,RT 2 BOX 100 MCBEE  (SC145) [Chesterfield],South Carolina,Chesterfield,,,2017-04-21
45,37,1,88101,1,33.739963,-81.853635,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2017,Micrograms/cubic meter (LC),No Events,14,11,N,14,122,0,5,0.0,0.0,Certification not required,0,7.15,3.728219,16.9,2017-01-16 00:00,11.7,2017-03-05 00:00,9.6,2017-03-17 00:00,8.2,2017-03-20 00:00,,,,,16.9,16.9,16.9,11.7,8.2,6.7,3.2,TRENTON,660 WOODYARD ROAD [Trenton],South Carolina,Edgefield,,"Augusta-Richmond County, GA-SC",2017-04-21
45,41,3,88101,1,34.214263,-79.767347,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,7,6,N,7,122,0,14,0.0,0.0,Certification not required,0,6.442857,3.424353,11.7,2017-01-01 00:00,10.7,2017-03-05 00:00,6.0,2017-03-11 00:00,5.7,2017-03-08 00:00,,,,,11.7,11.7,11.7,11.7,10.7,5.7,3.1,Williams Middle School,1119 N Irby Street [Williams],South Carolina,Florence,Florence,"Florence, SC",2017-04-21
45,45,15,88101,1,34.843895,-82.414585,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,49,13,N,49,365,0,12,0.0,0.0,Certification not required,0,7.667347,4.072846,21.2,2017-01-16 00:00,15.9,2017-03-05 00:00,15.6,2017-01-11 00:00,13.3,2017-03-21 00:00,,,,,21.2,21.2,15.6,13.1,9.8,7.1,3.5,Greenville ESC,133 Perry Avenue [Greenville ESC],South Carolina,Greenville,Greenville,"Greenville-Anderson-Mauldin, SC",2017-04-21
45,45,16,88101,1,34.751847999999995,-82.256701,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2017,Micrograms/cubic meter (LC),No Events,18,15,N,18,122,0,2,0.0,0.0,Certification not required,0,7.716667,3.938236,17.4,2017-01-16 00:00,14.8,2017-03-05 00:00,11.0,2017-03-17 00:00,10.8,2017-01-10 00:00,,,,,17.4,17.4,17.4,14.8,9.6,6.9,3.9,Hillcrest Middle School,510 Garrison Road [Hillcrest],South Carolina,Greenville,Simpsonville,"Greenville-Anderson-Mauldin, SC",2017-04-21
45,63,8,88101,1,34.051017,-81.15495,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,39,11,N,39,365,0,23,0.0,0.0,Certification not required,0,8.85641,4.269093,21.0,2017-03-17 00:00,16.0,2017-01-16 00:00,15.6,2017-03-05 00:00,15.0,2017-03-21 00:00,,,,,21.0,21.0,16.0,15.0,12.0,8.1,4.0,IRMO,200 LEISURE LANE [IRMO],South Carolina,Lexington,Seven Oaks,"Columbia, SC",2017-04-21
45,79,7,88101,1,34.093959000000005,-80.962304,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,19,16,N,19,122,0,2,0.0,0.0,Certification not required,0,6.8684210000000006,3.3955940000000004,15.0,2017-01-16 00:00,12.8,2017-01-31 00:00,11.6,2017-01-13 00:00,11.3,2017-03-17 00:00,,,,,15.0,15.0,15.0,12.8,7.9,5.9,3.5,PARKLANE,8311 PARKLANE ROAD [Parklane],South Carolina,Richland,Dentsville (Dents),"Columbia, SC",2017-04-21
45,79,19,88101,1,33.991509,-81.024141,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,12,3,N,12,365,0,0,0.0,0.0,Certification not required,0,6.866667,2.983388,14.2,2017-01-01 00:00,10.0,2017-01-06 00:00,9.2,2017-01-09 00:00,7.3,2017-01-10 00:00,,,,,14.2,14.2,14.2,10.0,9.2,6.2,4.1,BATES HOUSE,"323 South BULL STREET [Bates House, USC]",South Carolina,Richland,Columbia,"Columbia, SC",2017-03-13
45,83,11,88101,1,34.955566,-81.924797,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2017,Micrograms/cubic meter (LC),No Events,41,11,N,41,365,0,20,0.0,0.0,Certification not required,0,6.7878050000000005,3.529532,17.0,2017-01-11 00:00,15.4,2017-03-06 00:00,14.6,2017-03-05 00:00,11.3,2017-03-18 00:00,,,,,17.0,17.0,14.6,11.2,8.5,5.7,3.4,T.K. Gregg,267 Northview Street [Gregg],South Carolina,Spartanburg,Spartanburg,"Spartanburg, SC",2017-04-21
47,9,11,88101,1,35.768846999999994,-83.94215200000002,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),No Events,18,15,N,18,122,0,2,0.0,0.0,Certification not required,0,6.961111,4.043461,19.1,2017-02-06 00:00,14.5,2017-01-07 00:00,10.0,2017-02-12 00:00,8.0,2017-01-13 00:00,,,,,19.1,19.1,19.1,14.5,7.1,6.0,3.5,Maryville PM 2.5 monitors,2007 SEQUOYAH AVENUE MARYVILLE tn 37803,Tennessee,Blount,Maryville,"Knoxville, TN",2017-04-12
47,45,4,88101,1,36.05266,-89.38215699999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),No Events,19,16,N,19,122,0,1,0.0,0.0,Certification not required,0,6.684211,2.401681,11.5,2017-02-18 00:00,9.8,2017-02-21 00:00,9.0,2017-02-06 00:00,8.8,2017-01-07 00:00,,,,,11.5,11.5,11.5,9.8,8.4,6.9,3.2,Dyersburg PM 2.5 monitor,"175-B GREENWAY STREET, DYERSBURG TN  38024",Tennessee,Dyer,Dyersburg,"Dyersburg, TN",2017-04-12
47,93,28,88101,1,35.944601,-84.03598000000002,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,24,7,N,24,365,0,6,0.0,0.0,Certification not required,0,7.379167,4.354206,23.3,2017-02-06 00:00,13.3,2017-03-05 00:00,12.3,2017-03-17 00:00,10.5,2017-01-07 00:00,,,,,23.3,23.3,13.3,12.3,8.2,6.7,3.2,BEARDEN MIDDLE SCHOOL,1000 FRANCIS ROAD,Tennessee,Knox,Knoxville,"Knoxville, TN",2017-05-08
47,93,1013,88101,1,35.980675,-83.92577299999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,13,21,N,13,61,0,2,0.0,0.0,Certification not required,0,8.638461999999999,4.363206,22.1,2017-02-06 00:00,10.3,2017-02-12 00:00,9.8,2017-02-24 00:00,9.6,2017-01-07 00:00,,,,,22.1,22.1,22.1,10.3,9.6,7.4,6.5,AIR LAB,"939 Stewart St. Knoxville, TN 37917",Tennessee,Knox,Knoxville,"Knoxville, TN",2017-05-08
47,93,1017,88101,1,35.978074,-83.950666,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,8,N,28,365,0,3,0.0,0.0,Certification not required,0,8.428571,4.496159,22.4,2017-02-06 00:00,18.3,2017-02-18 00:00,15.2,2017-02-21 00:00,13.0,2017-03-05 00:00,,,,,22.4,22.4,18.3,15.2,10.4,7.0,4.2,Rule High School (relo),1613 VERMONT AVENUE,Tennessee,Knox,Knoxville,"Knoxville, TN",2017-05-08
47,93,1020,88101,1,36.019186,-83.87380999999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,26,7,N,26,365,0,4,0.0,0.0,Certification not required,0,7.373077,4.4758510000000005,20.6,2017-02-06 00:00,17.3,2017-02-18 00:00,13.2,2017-02-21 00:00,11.9,2017-03-05 00:00,,,,,20.6,20.6,17.3,13.2,9.4,5.8,3.0,Spring Hill Elementary School,4625 MILDRED DRIVE,Tennessee,Knox,Knoxville,"Knoxville, TN",2017-05-08
47,99,2,88101,1,35.115968,-87.469954,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),No Events,20,16,N,20,122,0,0,0.0,0.0,Certification not required,0,6.68,3.149871,14.1,2017-02-18 00:00,12.9,2017-02-21 00:00,9.5,2017-02-06 00:00,8.6,2017-02-12 00:00,,,,,14.1,14.1,14.1,12.9,8.4,6.0,3.5,Lawrence Co ozone monitor,355 BUSBY RD,Tennessee,Lawrence,Loretto,"Lawrenceburg, TN",2017-04-12
47,105,108,88101,1,35.744539,-84.31705699999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),No Events,20,16,N,20,122,0,0,0.0,0.0,Certification not required,0,7.82,4.437828,18.1,2017-02-06 00:00,17.7,2017-02-18 00:00,14.3,2017-02-21 00:00,10.1,2017-02-12 00:00,,,,,18.1,18.1,18.1,17.7,9.0,7.3,3.8,Loudon Pope site,130 WEBB DRIVE Loudon TN 37774,Tennessee,Loudon,Loudon,"Knoxville, TN",2017-04-12
47,107,1002,88101,1,35.45011500000001,-84.596195,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),No Events,20,16,N,20,122,0,0,0.0,0.0,Certification not required,0,7.625,4.11683,17.9,2017-02-06 00:00,15.3,2017-02-18 00:00,11.7,2017-01-19 00:00,10.2,2017-02-21 00:00,,,,,17.9,17.9,17.9,15.3,9.3,8.2,2.9,Athens PM 2.5 monitor,"SAINT MARK AME ZION CHURCH, 707 NORTH JACKSON ST. Athens TN 37303",Tennessee,McMinn,Athens,"Athens, TN",2017-04-12
47,113,6,88101,1,35.651349,-88.809578,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),No Events,16,13,N,16,122,0,4,0.0,0.0,Certification not required,0,6.875,3.051229,13.2,2017-02-18 00:00,12.2,2017-02-21 00:00,9.9,2017-01-07 00:00,9.2,2017-02-06 00:00,,,,,13.2,13.2,13.2,12.2,9.2,6.5,3.6,Jackson PM 2.5 monitor,"1371-A NORTH PARKWAY JACKSON, TN  38301",Tennessee,Madison,Jackson,"Jackson, TN",2017-04-12
